open_time_ms,open_time,close_time_ms,close_time,mark_open,mark_high,mark_low,mark_close,mark_hl2
1627516800000,2021-07-29T00:00:00+00:00,1627603199999,2021-07-29T23:59:59.999000+00:00,40348.74629141,40994.17317778,39561.38094899,40387.71904141,40277.777063385
1627603200000,2021-07-30T00:00:00+00:00,1627689599999,2021-07-30T23:59:59.999000+00:00,40387.80579949,42702.5661298,38656.94237828,42630.59638485,40679.75425404
1627689600000,2021-07-31T00:00:00+00:00,1627775999999,2021-07-31T23:59:59.999000+00:00,42631.70547576,42787.2721702,41408.05762929,41824.17966328,42097.664899744996
1627776000000,2021-08-01T00:00:00+00:00,1627862399999,2021-08-01T23:59:59.999000+00:00,41826.16875419,42991.45298485,39673.42364495,40109.23159394,41332.438314900006
1627862400000,2021-08-02T00:00:00+00:00,1627948799999,2021-08-02T23:59:59.999000+00:00,40109.27421364,40715.46265354,38930.4473899,39424.19896162,39822.95502172
1627948800000,2021-08-03T00:00:00+00:00,1628035199999,2021-08-03T23:59:59.999000+00:00,39416.91714343,40052.32628333,37832.31382525,38396.79289798,38942.32005429
1628035200000,2021-08-04T00:00:00+00:00,1628121599999,2021-08-04T23:59:59.999000+00:00,38395.26017071,40204.85730354,37704.30776162,40009.5843596,38954.582532579996
1628121600000,2021-08-05T00:00:00+00:00,1628207999999,2021-08-05T23:59:59.999000+00:00,40002.31345051,41655.48138535,37497.75597222,41178.22908535,39576.618678785
1628208000000,2021-08-06T00:00:00+00:00,1628294399999,2021-08-06T23:59:59.999000+00:00,41178.47272172,43680.62234697,40119.8488798,43198.67748687,41900.235613385
1628294400000,2021-08-07T00:00:00+00:00,1628380799999,2021-08-07T23:59:59.999000+00:00,43200.64766869,45059.6892202,42795.49958636,44943.71289394,43927.59440328
1628380800000,2021-08-08T00:00:00+00:00,1628467199999,2021-08-08T23:59:59.999000+00:00,44947.20380303,45634.92816465,43594.19434141,44121.01284815,44614.56125303
1628467200000,2021-08-09T00:00:00+00:00,1628553599999,2021-08-09T23:59:59.999000+00:00,44120.35648451,46847.64672626,43106.39175606,46689.9938101,44977.01924116
1628553600000,2021-08-10T00:00:00+00:00,1628639999999,2021-08-10T23:59:59.999000+00:00,46686.43199192,47114.3968702,44943.4588899,45910.22802778,46028.92788005
1628640000000,2021-08-11T00:00:00+00:00,1628726399999,2021-08-11T23:59:59.999000+00:00,45912.31348232,47153.83510606,45682.06266667,45859.22604798,46417.948886365004
1628726400000,2021-08-12T00:00:00+00:00,1628812799999,2021-08-12T23:59:59.999000+00:00,45853.50604798,46578.89288838,44025.95027121,44658.36994444,45302.421579795
1628812800000,2021-08-13T00:00:00+00:00,1628899199999,2021-08-13T23:59:59.999000+00:00,44658.36994444,48350.42543283,44499.73684293,48273.89956212,46425.08113788
1628899200000,2021-08-14T00:00:00+00:00,1628985599999,2021-08-14T23:59:59.999000+00:00,48273.89956212,48578.04149293,46361.85724798,47383.5937404,47469.949370455
1628985600000,2021-08-15T00:00:00+00:00,1629071999999,2021-08-15T23:59:59.999000+00:00,47388.83919495,47701.68921162,45703.84275,47311.84767273,46702.76598081
1629072000000,2021-08-16T00:00:00+00:00,1629158399999,2021-08-16T23:59:59.999000+00:00,47311.39676364,48427.04377273,45886.43999798,46122.19983283,47156.741885355004
1629158400000,2021-08-17T00:00:00+00:00,1629244799999,2021-08-17T23:59:59.999000+00:00,46122.19983283,47524.52565202,44617.65997525,44848.06467879,46071.092813635
1629244800000,2021-08-18T00:00:00+00:00,1629331199999,2021-08-18T23:59:59.999000+00:00,44850.57558788,46261.2879702,44422.69646061,44872.16933131,45341.992215405
